nonce,value
1593551993,500.0
1593552117,500.0
1593552355,3798.79
1593552630,500.0
1593552691,334.0
1593552738,500.0
1593552880,15000.0
1593552966,500.0
1593553006,500.0
1593553096,8000.65
1593553130,15000.0
1593554931,485.14
1593555549,103.38
1593558988,500.0
1593559221,500.0
1593559710,73.67
1593560179,1048.03
1593560255,1000.58
1593560482,51.42
1593560579,574.04
1593561023,111.82
1593563636,0.0
1593563913,500.0
1593566516,1500.0
1593570607,181.42
1593570758,181.42
1593571499,200.9
1593571723,200.9
1593579528,200.0
1593579700,200.0
1593579894,1500.0
1593581728,10000.0
1593582000,10000.0
1593583698,1315.2
1593583761,178.29
1593584206,500.0
1593585075,1553.25
1593585508,20.0
1593586550,407.03
1593588171,200.0
1593588380,200.0
1593589589,200.0
1593589776,200.0
1593590296,927.07
1593590687,372.77
1593590861,372.77
1593594402,20693.64
1593596325,269.91
1593597119,2724.18
1593597411,2724.18
1593603213,250.0
1593603492,250.0
1593606762,269.91
1593606967,301.16
1593607222,301.16
1593607915,17500.0
1593608239,17500.0
1593608705,282.95
1593608854,282.95
1593609502,133.44
1593609694,133.44
1593610039,350.0
1593610206,350.0
1593611770,200.0
1593611906,20000.0
1593611977,200.0
1593612188,20000.0
1593612733,1981.05
1593613038,500.0
1593613203,300.0
1593613336,300.0
1593613362,500.0
1593613705,500.0
1593613889,500.0
1593614163,500.0
1593614302,500.0
1593614439,500.0
1593614585,500.0
1593614696,500.0
1593614726,500.0
1593615320,500.0
1593615349,500.0
1593616229,500.0
1593616341,500.0
1593616481,500.0
1593616606,500.0
1593616633,500.0
1593616785,500.0
1593617032,500.0
1593617166,500.0
1593617564,500.0
1593617765,500.0
1593617863,500.0
1593617988,500.0
1593618086,500.0
1593618328,500.0
1593618569,500.0
1593618740,500.0
1593618936,500.0
1593619073,500.0
1593619362,500.0
1593619595,500.0
1593619681,500.0
1593619820,500.0
1593619963,500.0
1593620072,500.0
1593620213,500.0
1593620278,500.0
1593620432,500.0
1593620520,500.0
1593620635,500.0
1593620719,500.0
1593620972,500.0
1593621153,500.0
1593621166,100.0
1593621214,1188.65
1593622048,100.0
1593622151,500.0
1593622709,500.0
1593622878,500.0
1593623145,427.53
1593623452,500.0
1593624928,500.0
1593625268,500.0
1593625394,500.0
1593625546,500.0
1593625646,500.0
1593625829,500.0
1593625844,500.0
1593625904,500.0
1593626059,500.0
1593626217,500.0
1593626345,500.0
1593626585,500.0
1593626693,500.0
1593626840,500.0
1593627134,500.0
1593627231,500.0
1593627238,500.0
1593627363,500.0
1593627528,500.0
1593627555,500.0
1593627665,500.0
1593627757,5.0
1593627842,500.0
1593627932,500.0
1593627999,500.0
1593628112,500.0
1593628161,500.0
1593628260,500.0
1593628319,500.0
1593628440,500.0
1593628533,500.0
1593628605,500.0
1593628671,500.0
1593628735,500.0
1593628796,500.0
1593628945,500.0
1593628997,500.0
1593629116,500.0
1593629148,500.0
1593629222,500.0
1593629299,500.0
1593629389,500.0
1593629469,500.0
1593629541,500.0
1593629722,500.0
1593629779,500.0
1593629847,500.0
1593629926,500.0
1593630026,500.0
1593630110,500.0
1593630282,500.0
1593630387,500.0
1593630450,500.0
1593630896,500.0
1593631128,250.0
1593631149,10933.54
1593631263,250.0
1593631426,250.0
1593631512,500.0
1593631529,500.0
1593631601,250.0
1593631625,500.0
1593631751,500.0
1593631781,500.0
1593631879,500.0
1593631892,500.0
1593631977,500.0
1593632158,500.0
1593632280,500.0
1593632318,500.0
1593632410,500.0
1593632523,500.0
1593632712,500.0
1593632722,500.0
1593632741,313.98
1593632807,500.0
1593632925,500.0
1593633062,500.0
1593633150,500.0
1593633323,500.0
1593633401,500.0
1593633500,500.0
1593633624,500.0
1593633698,500.0
1593633843,500.0
1593633939,500.0
1593634000,500.0
1593634101,500.0
1593634172,500.0
1593634436,137.24
1593634439,500.0
1593634495,500.0
1593634568,500.0
1593634623,500.0
1593634723,500.0
1593634773,500.0
1593634866,129.75
1593634918,500.0
1593635030,500.0
1593635166,500.0
1593635226,500.0
1593635391,500.0
1593635467,500.0
1593635540,500.0
1593635621,500.0
1593635632,500.0
1593635761,500.0
1593635832,500.0
1593635872,250.0
1593635993,500.0
1593636054,500.0
1593636070,500.0
1593636149,3021.81
1593636211,500.0
1593636260,500.0
1593636417,500.0
1593636491,500.0
1593636556,500.0
1593636797,500.0
1593636836,500.0
1593636942,500.0
1593637011,500.0
1593637100,500.0
1593637251,500.0
1593637313,500.0
1593637441,500.0
1593637513,500.0
1593637572,500.0
1593637932,500.0
1593638027,500.0
1593638146,500.0
1593638153,504.58
1593638177,500.0
1593638292,500.0
1593638427,500.0
1593638567,500.0
1593638635,500.0
1593638730,500.0
1593638829,500.0
1593638927,500.0
1593639084,500.0
1593639093,313.98
1593639156,500.0
1593639266,500.0
1593639339,500.0
1593639412,500.0
1593639515,500.0
1593639589,500.0
1593639677,500.0
1593639793,500.0
1593639869,500.0
1593639929,500.0
1593640073,500.0
1593640133,500.0
1593640231,500.0
1593640296,2369.19
1593640867,500.0
1593641246,500.0
1593645348,500.0
1593646168,500.0
1593648485,277.03
1593649153,393.52
1593649931,190.0
1593650078,500.0
1593650897,17500.0
1593651200,17500.0
1593651718,20000.0
1593652055,20000.0
1593653046,296.28
1593654589,500.0
1593654747,500.0
1593654922,500.0
1593655069,500.0
1593655129,500.0
1593655293,500.0
1593655321,20000.0
1593655366,20000.0
1593655399,500.0
1593655480,500.0
1593655578,500.0
1593655660,500.0
1593655709,20000.0
1593655718,500.0
1593655734,7863.86
1593655866,500.0
1593656046,7863.86
1593656129,500.0
1593656134,8380.68
1593656201,500.0
1593656268,5995.0
1593656314,500.0
1593658677,500.0
1593658905,1000.0
1593658977,500.0
1593659192,1000.0
1593659362,500.0
1593659668,500.0
1593659690,500.0
1593659699,500.0
1593659945,1500.0
1593660026,49994.59
1593660046,500.0
1593660079,500.0
1593660095,351.55
1593660169,500.0
1593660192,500.0
1593660256,500.0
1593660303,500.0
1593660314,500.0
1593660633,500.0
1593660668,296.28
1593660678,2000.0
1593663998,200.3
1593664870,500.0
1593665111,500.0
1593666379,530.85
1593667477,530.85
1593669860,24.61
1593670237,10000.0
1593670627,609.35
1593671460,609.35
1593672314,7.61
1593672870,9943.54
1593673093,137.03
1593674077,348.81
1593674550,500.0
1593674913,500.0
1593674980,500.0
1593675290,500.0
1593675295,500.0
1593675509,500.0
1593675645,9943.54
1593675872,500.0
1593676120,2500.0
1593676247,500.0
1593676354,500.0
1593677832,7.61
1593679936,273.25
1593680473,10500.0
1593680538,5611.91
1593680736,5611.91
1593681577,12.0
1593681792,754.81
1593682071,1116.3
1593682195,10.0
1593682258,24.0
1593682282,373.42
1593682311,1487.26
1593682833,1487.26
1593683175,1818.37
1593683282,500.0
1593683418,1818.37
1593683542,500.0
1593683733,1000.0
1593684268,1500.0
1593684318,6568.61
1593684410,780.09
1593684439,24.95
1593685985,23.79
1593689600,500.0
1593690714,500.0
1593691030,500.0
1593691588,250.0
1593691721,10500.0
1593691834,250.0
1593693006,250.0
1593693251,250.0
1593693415,500.0
1593695448,1278.58
1593695664,1278.58
1593696638,1959.9
1593697819,840.86
1593697927,840.86
1593698006,4990.0
1593699374,500.0
1593700091,500.0
1593700406,802.36
1593700796,400.0
1593700872,500.0
1593701064,500.0
1593701075,400.0
1593701911,500.0
1593701970,100.0
1593702238,500.0
1593704794,451.33
1593705351,1796.5
1593705535,1796.5
1593705591,500.0
1593705703,500.0
1593710247,500.0
1593710455,500.0
1593710546,1000.0
1593710804,500.0
1593710898,500.0
1593711023,500.0
1593711071,500.0
1593711174,500.0
1593711272,500.0
1593711327,500.0
1593711431,500.0
1593711566,500.0
1593711814,500.0
1593712249,500.0
1593712354,500.0
1593712432,500.0
1593712534,500.0
1593712620,500.0
1593712699,500.0
1593712775,500.0
1593712872,500.0
1593713198,500.0
1593713331,500.0
1593713411,518.51
1593713422,500.0
1593713495,500.0
1593713647,500.0
1593713739,500.0
1593713824,500.0
1593713941,500.0
1593714002,500.0
1593714091,500.0
1593714159,500.0
1593714390,163.99
1593715418,500.0
1593715531,500.0
1593715553,500.0
1593715613,500.0
1593715979,500.0
1593716084,500.0
1593716167,500.0
1593716205,500.0
1593716321,500.0
1593716460,500.0
1593716509,500.0
1593716604,500.0
1593716689,500.0
1593716799,500.0
1593716881,500.0
1593716965,500.0
1593717034,500.0
1593717104,500.0
1593717168,500.0
1593717195,3668.72
1593717256,500.0
1593717367,500.0
1593717466,3668.72
1593717526,500.0
1593717606,500.0
1593717764,222.3
1593717831,3668.72
1593717914,66.52
1593718277,1093.08
1593718300,500.0
1593718386,500.0
1593718468,500.0
1593718620,500.0
1593718774,500.0
1593718809,14.32
1593719321,500.0
1593719452,500.0
1593719556,500.0
1593719666,500.0
1593719749,500.0
1593719905,500.0
1593720021,500.0
1593720149,500.0
1593720261,500.0
1593720393,500.0
1593720484,500.0
1593720587,500.0
1593720698,500.0
1593720792,500.0
1593720872,500.0
1593720891,500.0
1593721131,500.0
1593721170,500.0
1593721264,500.0
1593721372,500.0
1593721436,500.0
1593721484,500.0
1593721524,500.0
1593721664,500.0
1593722263,500.0
1593722479,500.0
1593722641,500.0
1593722799,500.0
1593722838,500.0
1593722856,500.0
1593722970,500.0
1593724783,2316.28
1593725111,829.27
1593725186,74.0
1593726505,500.0
1593726775,500.0
1593727271,100.0
1593728634,500.0
1593728861,500.0
1593729500,500.0
1593731820,256.08
1593731961,75.0
1593734155,75.0
1593734367,500.0
1593734517,26.26
1593734543,500.0
1593736389,500.0
1593736840,24.0
1593737711,1090.04
1593738577,500.0
1593738611,500.0
1593738945,400.0
1593741380,86.61
1593743201,2172.28
1593743298,1000.0
1593743610,1000.0
1593744451,494.45
1593749666,500.0
1593749800,500.0
1593750805,11881.66
1593751031,11881.66
1593757257,30.0
1593759510,3001.43
1593759845,3001.43
1593766238,629.38
1593766420,629.38
1593766828,610.64
1593767066,610.64
1593770682,500.0
1593775774,30.0
1593776136,10000.0
1593776268,12161.92
1593776426,1942.2
1593778330,500.0
1593783023,1200.14
1593783106,1200.14
1593783508,503.38
1593784082,502.5
1593784664,1001.07
1593784988,1001.07
1593787834,1294.5
1593787982,1294.5
1593788948,367.97
1593789319,299860.95
1593789383,1340.26
1593790960,225.34
1593792052,697.64
1593792499,4000.0
1593805012,103.38
1593815017,5.12
1593816666,2997.5
1593816791,2997.5
1593817062,4868.25
1593820212,868.98
1593820277,868.98
1593825581,1773.05
1593825792,1773.05
1593826444,5036.63
1593826462,100.0
1593826674,500.0
1593826831,500.0
1593826882,500.0
1593827050,500.0
1593827222,500.0
1593827331,500.0
1593827368,500.0
1593827478,500.0
1593827704,500.0
1593830695,1000.0
1593831029,1000.0
1593831301,534.45
1593831323,1018.21
1593831565,534.45
1593833609,500.0
1593833842,500.0
1593839543,7006.92
1593842974,10245.1
1593843799,31.88
1593844028,10271.6
1593846560,1000.0
1593846700,1000.0
1593847352,6000.0
1593847671,1940.84
1593847864,1940.84
1593848174,1000.0
1593848348,1000.0
1593849605,504.02
1593850471,100.0
1593850526,1000.2
1593850706,100.0
1593850991,24.55
1593851063,42.95
1593851264,67.0
1593851444,67.0
1593851545,47.62
1593851601,5100.0
1593851764,72.0
1593851844,5100.0
1593852422,402.57
1593852753,68.85
1593853240,68.85
1593853644,400.0
1593853754,400.0
1593853873,1408.99
1593854474,10.0
1593855770,227.0
1593855875,3248.21
1593857424,500.0
1593857618,500.0
1593857647,10.0
1593858666,62.63
1593858803,80.0
1593858991,250.0
1593859215,80.0
1593859269,250.0
1593859331,184.72
1593861473,500.0
1593861771,500.0
1593862728,500.0
1593862818,500.0
1593862876,75.01
1593863023,75.01
1593869766,1.0
1593870071,0.0
1593870171,500.0
1593871043,200.0
1593872825,368.16
1593879125,0.0
1593881529,10.0
1593881964,1036.7
1593883167,11.93
1593883173,500.0
1593883504,500.0
1593883544,4027.66
1593883719,500.0
1593887830,308.53
1593888918,349.8
1593889040,349.8
1593892044,1000.2
1593892166,1000.2
1593897719,580.75
1593898133,414.41
1593899006,438.33
1593900322,53.56
1593904062,225.34
1593909662,500.0
1593911244,178.59
1593912236,0.0
1593912261,998.41
1593926138,1200.0
1593926227,1200.0
1593930998,41.88
1593933729,601.32
1593944101,207.63
1593945286,533.28
1593945355,533.28
1593950214,167.13
1593953071,3393.47
1593955034,2283.53
1593957427,7722.43
1593963214,434.76
1593964149,500.0
1593964337,500.0
1593964792,103.0
1593967576,200.48
1593969261,14375.68
1593969311,20000.0
1593969543,20000.0
1593971394,104.56
1593977122,500.0
1593977940,89.54
1593978346,400.0
1593979141,200.48
1593979277,200.48
1593980714,1207.72
1593986605,101.54
1593987096,50.31
1593990920,2907.42
1593993002,100.0
1593995834,448.32
1593995845,500.0
1593995893,546.15
1593995968,571.02
1593996476,500.0
1593997822,22.32
1594006315,1129.17
1594008309,30000.0
1594008562,30000.0
1594008699,29995.29
1594008991,29995.29
1594010020,2648.76
1594010364,15946.29
1594010669,15946.29
1594013532,3770.56
1594017038,130.32
1594018277,494.57
1594018333,494.57
1594018433,499.18
1594019043,380.0
1594019616,380.0
1594020053,99.53
1594031182,100.0
1594031306,100.0
1594042811,250.0
1594043730,1473.14
1594044017,1473.14
1594046871,425.08
1594048093,213.94
1594048180,430.5
1594049399,150.0
1594051579,347.71
1594051728,347.71
1594052238,458.27
1594052270,50.0
1594052480,50.0
1594053615,450.0
1594053843,450.0
1594057040,330.1
1594057161,330.1
1594058535,100.0
1594059149,129.08
1594059632,651.07
1594061146,3000.0
1594061192,3000.0
1594063235,1933.0
1594063412,1900.0
1594063667,178.59
1594063767,250.0
1594067830,109.11
1594067932,211.28
1594068158,105.68
1594068233,103.45
1594069377,500.0
1594071567,1180.4
1594071672,500.0
1594071720,500.0
1594071749,1180.4
1594072065,500.0
1594072071,500.0
1594072332,500.0
1594075238,40.27
1594077435,20.0
1594078454,5.0
1594079989,300.0
1594081779,200.0
1594082067,200.0
1594082146,321.82
1594082176,321.82
1594082413,831.43
1594082531,831.43
1594083033,5.0
1594084203,5.0
1594089903,388.74
1594090144,3498.7
1594090184,388.74
1594090234,3498.7
1594090290,500.0
1594091638,1500.0
1594091734,402.5
1594091855,402.5
1594095914,100.0
1594098071,771.67
1594098306,771.67
1594107142,300.0
1594108699,230.0
1594109062,228.58
1594110770,230.41
1594113987,6480.01
1594115277,6480.01
1594115418,6480.01
1594121003,1279.59
1594125782,901.69
1594126075,901.69
1594129645,4918.35
1594130749,4918.35
1594131238,1000.0
1594131419,1000.0
1594134218,4298.0
1594135171,500.0
1594135559,500.0
1594139298,500.0
1594139522,2238.67
1594141864,22.0
1594149553,221.62
1594150131,877.12
1594154287,944.41
1594154937,9738.0
1594155027,9738.0
1594160714,500.0
1594162066,106.76
1594168325,438.84
1594172752,986.02
1594173393,95.74
1594174222,9000.0
1594174323,5370.68
1594174346,1595.74
1594174516,14370.68
1594176139,202.48
1594176528,194.88
1594176542,194.45
1594178786,904.75
1594179101,986.02
1594180410,2250.0
1594180692,2250.0
1594181013,429.23
1594181109,2165.91
1594181346,2165.91
1594181686,2076.16
1594181914,38.7
1594183580,46.9
1594186731,246.09
1594187164,846.86
1594187632,699.53
1594190475,2187.37
1594190623,150.0
1594190724,1055.36
1594190732,715.2
1594190842,715.2
1594190980,1055.36
1594191295,599.88
1594192420,190.05
1594192447,44.66
1594192823,44.66
1594192925,212.32
1594192941,238.0
1594192982,212.32
1594193319,205.07
1594193604,205.07
1594198594,225.34
1594200154,7996.15
1594202084,160.44
1594203077,7996.15
1594203399,7996.15
1594205231,10.0
1594205560,10.0
1594206420,178.89
1594206555,490.0
1594206735,201.26
1594206815,490.0
1594206856,201.26
1594208161,3764.62
1594209267,904.75
1594209271,100.0
1594209523,100.0
1594210460,5901.64
1594210583,1925.1
1594210965,1925.1
1594211446,304.56
1594211462,155.41
1594211710,155.41
1594212577,4283.29
1594215017,1959.11
1594215320,6651.06
1594215521,6651.06
1594219303,367.7
1594219668,371.05
1594220344,79.36
1594221671,1276.5
1594224083,4846.0
1594224123,1276.5
1594224168,3891.2
1594224430,4846.0
1594226267,4000.0
1594226491,4000.0
1594227624,3449.05
1594230456,691983.6
1594233330,194.41
1594236694,393.82
1594241291,3037.19
1594241715,2999.5
1594241923,1234.9
1594242728,1499.5
1594242793,999.5
1594242826,500.0
1594242849,1235.52
1594242914,3420.5
1594242915,1438.01
1594243149,8974.5
1594243158,13641.62
1594243163,1411.82
1594243203,7339.58
1594245602,1715.5
1594246514,1960.09
1594247478,390.05
1594247678,200.0
1594247779,200.0
1594247931,200.0
1594248035,395.38
1594248310,200.0
1594248505,3531.79
1594248932,200.0
1594250425,19347.42
1594250612,19347.42
1594251339,100.0
1594251477,1224.57
1594251664,1836.86
1594253499,356.55
1594254226,378.87
1594254657,10457.93
1594254671,500.0
1594254844,500.0
1594254927,241.5
1594255204,250.18
1594255610,500.0
1594255707,500.0
1594255820,500.0
1594255985,500.0
1594256005,859.25
1594256791,808.95
1594257095,500.0
1594257384,500.0
1594257561,327.82
1594257736,228.05
1594257816,211.86
